latitude,longitude,count
40.837,-73.834,8.0
40.837,-73.948,2.0
40.837,-73.837,5.0
40.837,-73.93,1.0
40.837,-73.927,9.0
40.837,-73.841,6.0
40.837,-73.892,2.0
40.837,-73.832,2.0
40.837,-73.845,5.0
40.837,-73.905,1.0
40.837,-73.844,1.0
40.837,-73.831,1.0
40.837,-73.85,2.0
40.837,-73.869,1.0
40.837,-73.874,1.0
40.837,-73.828,4.0
40.837,-73.82,1.0
40.837,-73.819,1.0
40.837,-73.849,1.0
40.837,-73.823,1.0
40.837,-73.937,1.0
40.837,-73.833,1.0
40.822,-73.89,84.0
40.822,-73.896,51.0
40.822,-73.91,9.0
40.822,-73.954,36.0
40.822,-73.919,50.0
40.822,-73.941,52.0
40.822,-73.901,16.0
40.822,-73.956,7.0
40.822,-73.842,3.0
40.822,-73.898,3.0
40.822,-73.88,16.0
40.822,-73.939,25.0
40.822,-73.912,47.0
40.822,-73.929,10.0
40.822,-73.928,35.0
40.822,-73.892,62.0
40.822,-73.908,14.0
40.822,-73.897,30.0
40.822,-73.943,42.0
40.822,-73.951,15.0
40.822,-73.909,18.0
40.822,-73.882,1.0
40.822,-73.92,16.0
40.822,-73.949,7.0
40.822,-73.893,22.0
40.822,-73.917,12.0
40.822,-73.924,11.0
40.822,-73.955,25.0
40.822,-73.894,28.0
40.822,-73.87,6.0
40.822,-73.859,4.0
40.822,-73.953,32.0
40.822,-73.947,1.0
40.822,-73.937,19.0
40.822,-73.873,7.0
40.822,-73.821,6.0
40.822,-73.914,5.0
40.822,-73.911,9.0
40.822,-73.862,1.0
40.822,-73.903,27.0
40.822,-73.889,7.0
40.822,-73.915,19.0
40.822,-73.899,8.0
40.822,-73.877,11.0
40.822,-73.952,6.0
40.822,-73.878,2.0
40.822,-73.863,23.0
40.822,-73.935,1.0
40.822,-73.867,12.0
40.822,-73.902,19.0
40.822,-73.871,8.0
40.822,-73.888,9.0
40.822,-73.95,5.0
40.822,-73.856,23.0
40.822,-73.925,20.0
40.822,-73.86,12.0
40.822,-73.829,3.0
40.822,-73.868,11.0
40.822,-73.895,2.0
40.822,-73.906,3.0
40.822,-73.913,7.0
40.822,-73.846,4.0
40.822,-73.887,4.0
40.822,-73.857,1.0
40.822,-73.927,4.0
40.822,-73.85,5.0
40.822,-73.826,15.0
40.822,-73.852,2.0
40.822,-73.9,14.0
40.822,-73.861,15.0
40.822,-73.814,3.0
40.822,-73.809,2.0
40.822,-73.847,3.0
40.822,-73.948,6.0
40.822,-73.858,5.0
40.822,-73.916,1.0
40.822,-73.907,2.0
40.822,-73.918,1.0
40.822,-73.885,2.0
40.822,-73.817,2.0
40.822,-73.855,3.0
40.822,-73.958,1.0
40.822,-73.881,1.0
40.822,-73.879,1.0
40.8,-73.947,74.0
40.8,-73.94,23.0
40.8,-73.953,16.0
40.8,-73.954,16.0
40.8,-73.969,4.0
40.8,-73.955,12.0
40.8,-73.952,30.0
40.8,-73.962,4.0
40.8,-73.951,50.0
40.8,-73.972,1.0
40.8,-73.941,31.0
40.8,-73.963,10.0
40.8,-73.97,4.0
40.8,-73.938,8.0
40.8,-73.943,17.0
40.8,-73.964,2.0
40.8,-73.937,9.0
40.8,-73.966,6.0
40.8,-73.936,13.0
40.8,-73.939,18.0
40.8,-73.944,20.0
40.8,-73.957,7.0
40.8,-73.945,16.0
40.8,-73.959,5.0
40.8,-73.931,21.0
40.8,-73.942,4.0
40.8,-73.914,3.0
40.8,-73.932,17.0
40.8,-73.946,8.0
40.8,-73.961,20.0
40.8,-73.968,10.0
40.8,-73.911,3.0
40.8,-73.971,5.0
40.8,-73.96,10.0
40.8,-73.935,3.0
40.8,-73.967,5.0
40.862,-73.903,17.0
40.862,-73.896,49.0
40.862,-73.898,48.0
40.862,-73.893,35.0
40.862,-73.891,103.0
40.862,-73.925,45.0
40.862,-73.909,31.0
40.862,-73.895,54.0
40.862,-73.904,11.0
40.862,-73.894,37.0
40.862,-73.926,18.0
40.862,-73.927,27.0
40.862,-73.825,7.0
40.862,-73.867,18.0
40.862,-73.862,11.0
40.862,-73.924,30.0
40.862,-73.911,14.0
40.862,-73.913,36.0
40.862,-73.892,35.0
40.862,-73.923,28.0
40.862,-73.846,3.0
40.862,-73.918,4.0
40.862,-73.843,7.0
40.862,-73.912,18.0
40.862,-73.899,13.0
40.862,-73.85,2.0
40.862,-73.928,20.0
40.862,-73.837,1.0
40.862,-73.921,14.0
40.862,-73.864,1.0
40.862,-73.91,19.0
40.862,-73.871,9.0
40.862,-73.9,30.0
40.862,-73.855,3.0
40.862,-73.836,4.0
40.862,-73.865,13.0
40.862,-73.827,2.0
40.862,-73.902,18.0
40.862,-73.847,1.0
40.862,-73.897,21.0
40.862,-73.858,16.0
40.862,-73.93,5.0
40.862,-73.868,4.0
40.862,-73.929,8.0
40.862,-73.84,1.0
40.862,-73.856,4.0
40.862,-73.857,3.0
40.862,-73.831,8.0
40.862,-73.848,2.0
40.862,-73.92,7.0
40.862,-73.844,2.0
40.862,-73.841,1.0
40.862,-73.863,5.0
40.862,-73.922,1.0
40.862,-73.866,2.0
40.862,-73.845,1.0
40.862,-73.919,6.0
40.784,-73.914,8.0
40.784,-73.98,54.0
40.784,-73.947,30.0
40.784,-73.949,13.0
40.784,-73.917,4.0
40.784,-73.975,54.0
40.784,-73.953,4.0
40.784,-73.846,6.0
40.784,-73.848,1.0
40.784,-73.952,9.0
40.784,-73.808,5.0
40.784,-73.946,15.0
40.784,-73.854,6.0
40.784,-73.976,13.0
40.784,-73.972,3.0
40.784,-73.795,2.0
40.784,-73.856,6.0
40.784,-73.951,6.0
40.784,-73.982,4.0
40.784,-73.849,3.0
40.784,-73.979,8.0
40.784,-73.785,1.0
40.784,-73.978,6.0
40.784,-73.852,2.0
40.784,-73.783,1.0
40.784,-73.84,1.0
40.784,-73.915,3.0
40.784,-73.78,2.0
40.784,-73.959,1.0
40.784,-73.957,5.0
40.784,-73.776,1.0
40.784,-73.954,3.0
40.784,-73.948,2.0
40.784,-73.984,2.0
40.784,-73.784,3.0
40.784,-73.944,2.0
40.784,-73.841,1.0
40.784,-73.819,1.0
40.784,-73.967,2.0
40.784,-73.977,3.0
40.784,-73.818,1.0
40.784,-73.971,1.0
40.784,-73.817,1.0
40.784,-73.95,2.0
40.784,-73.794,1.0
40.784,-73.814,1.0
40.784,-73.974,7.0
40.784,-73.97,1.0
40.784,-73.955,2.0
40.784,-73.796,1.0
40.784,-73.844,1.0
40.784,-73.945,1.0
40.784,-73.845,2.0
40.784,-73.839,1.0
40.784,-73.913,1.0
40.679,-73.947,11.0
40.679,-73.861,5.0
40.679,-73.863,19.0
40.679,-73.891,5.0
40.679,-73.848,4.0
40.679,-73.872,15.0
40.679,-73.887,9.0
40.679,-74.004,1.0
40.679,-73.774,18.0
40.679,-73.922,22.0
40.679,-73.852,4.0
40.679,-73.738,1.0
40.679,-73.869,9.0
40.679,-73.94,25.0
40.679,-73.754,24.0
40.679,-73.78,10.0
40.679,-73.927,7.0
40.679,-73.959,3.0
40.679,-73.92,31.0
40.679,-73.83,7.0
40.679,-74.007,1.0
40.679,-73.802,8.0
40.679,-73.821,2.0
40.679,-73.924,16.0
40.679,-73.87,2.0
40.679,-73.868,31.0
40.679,-73.898,5.0
40.679,-73.953,9.0
40.679,-73.95,17.0
40.679,-73.932,9.0
40.679,-73.91,19.0
40.679,-73.893,8.0
40.679,-73.945,17.0
40.679,-73.757,2.0
40.679,-73.866,25.0
40.679,-73.778,14.0
40.679,-73.916,11.0
40.679,-73.833,5.0
40.679,-73.929,59.0
40.679,-73.928,8.0
40.679,-73.911,6.0
40.679,-73.906,38.0
40.679,-74.008,1.0
40.679,-73.923,21.0
40.679,-73.881,6.0
40.679,-73.889,12.0
40.679,-73.999,7.0
40.679,-73.867,19.0
40.679,-73.925,11.0
40.679,-73.951,20.0
40.679,-73.915,9.0
40.679,-73.93,15.0
40.679,-73.912,8.0
40.679,-73.797,5.0
40.679,-73.965,4.0
40.679,-73.937,6.0
40.679,-73.978,9.0
40.679,-73.846,7.0
40.679,-73.732,3.0
40.679,-73.983,7.0
40.679,-73.941,10.0
40.679,-73.865,4.0
40.679,-73.97,4.0
40.679,-73.985,2.0
40.679,-73.931,2.0
40.679,-73.883,3.0
40.679,-73.986,5.0
40.679,-73.997,9.0
40.679,-73.933,2.0
40.679,-73.787,1.0
40.679,-73.907,1.0
40.679,-73.894,4.0
40.679,-73.919,9.0
40.679,-73.908,5.0
40.679,-73.792,20.0
40.679,-73.807,1.0
40.679,-74.005,2.0
40.679,-73.905,5.0
40.679,-73.972,3.0
40.679,-73.944,18.0
40.679,-73.76,3.0
40.679,-73.949,5.0
40.679,-73.992,3.0
40.679,-73.954,12.0
40.679,-73.964,3.0
40.679,-73.834,6.0
40.679,-73.824,7.0
40.679,-73.748,3.0
40.679,-73.96,18.0
40.679,-73.851,2.0
40.679,-73.936,2.0
40.679,-73.877,11.0
40.679,-73.747,2.0
40.679,-73.88,1.0
40.679,-73.81,1.0
40.679,-73.952,8.0
40.679,-73.974,5.0
40.679,-73.791,10.0
40.679,-73.73,1.0
40.679,-73.77,1.0
40.679,-73.766,4.0
40.679,-73.828,2.0
40.679,-73.858,14.0
40.679,-73.823,4.0
40.679,-73.782,6.0
40.679,-73.968,4.0
40.679,-73.982,2.0
40.679,-73.888,6.0
40.679,-73.903,4.0
40.679,-73.89,2.0
40.679,-73.885,7.0
40.679,-73.934,3.0
40.679,-73.794,5.0
40.679,-73.876,3.0
40.679,-73.979,3.0
40.679,-73.822,4.0
40.679,-73.899,2.0
40.679,-73.762,1.0
40.679,-73.836,1.0
40.679,-73.957,5.0
40.679,-73.749,5.0
40.679,-73.955,8.0
40.679,-74.001,3.0
40.679,-73.977,7.0
40.679,-73.921,4.0
40.679,-73.962,4.0
40.679,-73.938,3.0
40.679,-73.914,2.0
40.679,-74.011,5.0
40.679,-73.988,4.0
40.679,-73.98,6.0
40.679,-73.842,6.0
40.679,-73.759,10.0
40.679,-73.886,4.0
40.679,-73.973,4.0
40.679,-73.849,4.0
40.679,-73.956,5.0
40.679,-73.735,1.0
40.679,-73.99,5.0
40.679,-73.963,5.0
40.679,-73.998,1.0
40.679,-73.994,2.0
40.679,-73.864,5.0
40.679,-73.801,2.0
40.679,-73.967,2.0
40.679,-73.739,1.0
40.679,-73.844,6.0
40.679,-74.016,1.0
40.679,-73.813,3.0
40.679,-73.859,2.0
40.679,-73.751,6.0
40.679,-74.0,5.0
40.679,-73.826,5.0
40.679,-73.896,6.0
40.679,-73.74,1.0
40.679,-73.882,1.0
40.679,-73.86,3.0
40.679,-73.942,3.0
40.679,-73.871,6.0
40.679,-73.996,2.0
40.679,-73.796,1.0
40.679,-73.892,2.0
40.679,-73.832,2.0
40.679,-74.002,2.0
40.679,-73.939,1.0
40.679,-73.79,2.0
40.679,-73.884,2.0
40.679,-73.969,2.0
40.679,-73.75,9.0
40.679,-73.847,5.0
40.679,-73.995,1.0
40.679,-73.831,1.0
40.679,-73.741,1.0
40.679,-73.799,1.0
40.679,-73.917,2.0
40.679,-73.793,1.0
40.679,-74.01,5.0
40.679,-73.819,2.0
40.679,-73.984,2.0
40.679,-73.862,1.0
40.679,-73.904,4.0
40.679,-73.897,1.0
40.679,-73.895,4.0
40.679,-73.918,6.0
40.679,-73.818,1.0
40.679,-73.816,2.0
40.679,-73.809,4.0
40.679,-73.783,1.0
40.679,-73.734,1.0
40.679,-73.958,1.0
40.679,-73.85,2.0
40.679,-73.789,1.0
40.679,-73.763,1.0
40.679,-73.845,1.0
40.679,-73.798,1.0
40.679,-73.814,1.0
40.679,-73.975,2.0
40.679,-73.8,1.0
40.679,-73.873,1.0
40.679,-73.817,1.0
40.679,-73.744,1.0
40.679,-73.946,1.0
40.679,-73.993,1.0
40.796,-73.967,57.0
40.796,-73.932,168.0
40.796,-73.944,16.0
40.796,-73.948,35.0
40.796,-73.934,27.0
40.796,-73.965,72.0
40.796,-73.975,2.0
40.796,-73.935,18.0
40.796,-73.815,1.0
40.796,-73.972,8.0
40.796,-73.946,10.0
40.796,-73.943,23.0
40.796,-73.949,7.0
40.796,-73.971,29.0
40.796,-73.922,1.0
40.796,-73.941,39.0
40.796,-73.961,7.0
40.796,-73.963,14.0
40.796,-73.973,36.0
40.796,-73.939,19.0
40.796,-73.937,36.0
40.796,-73.936,13.0
40.796,-73.969,17.0
40.796,-73.947,42.0
40.796,-73.945,9.0
40.796,-73.938,7.0
40.796,-73.962,9.0
40.796,-73.921,2.0
40.796,-73.812,1.0
40.796,-73.974,3.0
40.796,-73.97,4.0
40.796,-73.818,1.0
40.796,-73.95,4.0
40.796,-73.976,2.0
40.796,-73.823,1.0
40.796,-73.822,1.0
40.705,-73.949,13.0
40.705,-73.941,55.0
40.705,-73.801,25.0
40.705,-73.755,7.0
40.705,-73.795,24.0
40.705,-74.008,32.0
40.705,-73.817,3.0
40.705,-73.963,22.0
40.705,-73.832,8.0
40.705,-74.006,3.0
40.705,-73.869,2.0
40.705,-73.775,3.0
40.705,-73.92,5.0
40.705,-73.945,13.0
40.705,-73.786,5.0
40.705,-74.016,12.0
40.705,-73.796,23.0
40.705,-73.948,2.0
40.705,-73.936,1.0
40.705,-73.827,1.0
40.705,-73.967,15.0
40.705,-73.868,1.0
40.705,-74.007,21.0
40.705,-73.962,4.0
40.705,-73.824,11.0
40.705,-73.918,5.0
40.705,-73.794,9.0
40.705,-73.75,3.0
40.705,-73.927,9.0
40.705,-73.8,1.0
40.705,-73.96,2.0
40.705,-73.745,3.0
40.705,-73.99,3.0
40.705,-73.804,3.0
40.705,-73.909,11.0
40.705,-74.012,6.0
40.705,-73.893,17.0
40.705,-73.812,4.0
40.705,-73.959,6.0
40.705,-73.958,2.0
40.705,-73.904,8.0
40.705,-73.736,1.0
40.705,-73.806,6.0
40.705,-73.903,4.0
40.705,-73.785,1.0
40.705,-73.76,4.0
40.705,-73.809,7.0
40.705,-73.956,2.0
40.705,-73.95,13.0
40.705,-73.884,1.0
40.705,-73.929,9.0
40.705,-73.923,5.0
40.705,-73.944,4.0
40.705,-73.79,5.0
40.705,-73.934,7.0
40.705,-73.939,27.0
40.705,-73.898,8.0
40.705,-73.891,3.0
40.705,-73.966,11.0
40.705,-73.797,10.0
40.705,-73.906,4.0
40.705,-73.928,8.0
40.705,-74.01,6.0
40.705,-73.916,4.0
40.705,-73.922,3.0
40.705,-73.816,5.0
40.705,-73.926,2.0
40.705,-73.733,3.0
40.705,-74.013,6.0
40.705,-74.018,6.0
40.705,-73.803,13.0
40.705,-73.942,3.0
40.705,-73.935,8.0
40.705,-73.911,6.0
40.705,-73.879,1.0
40.705,-73.744,4.0
40.705,-73.756,3.0
40.705,-73.943,2.0
40.705,-73.9,1.0
40.705,-73.94,8.0
40.705,-73.735,6.0
40.705,-73.862,2.0
40.705,-73.954,1.0
40.705,-73.765,4.0
40.705,-74.015,1.0
40.705,-73.789,1.0
40.705,-73.729,2.0
40.705,-73.878,1.0
40.705,-73.895,1.0
40.705,-73.776,2.0
40.705,-73.73,2.0
40.705,-74.017,3.0
40.705,-74.014,19.0
40.705,-73.901,3.0
40.705,-73.89,1.0
40.705,-73.74,4.0
40.705,-73.87,1.0
40.705,-73.792,5.0
40.705,-73.793,5.0
40.705,-73.964,14.0
40.705,-73.902,4.0
40.705,-73.957,2.0
40.705,-73.819,4.0
40.705,-73.749,2.0
40.705,-73.799,7.0
40.705,-74.005,2.0
40.705,-73.771,2.0
40.705,-73.905,2.0
40.705,-73.952,4.0
40.705,-73.752,1.0
40.705,-73.834,4.0
40.705,-73.774,2.0
40.705,-73.772,1.0
40.705,-73.83,2.0
40.705,-73.764,2.0
40.705,-73.931,3.0
40.705,-73.782,9.0
40.705,-73.856,2.0
40.705,-73.864,1.0
40.705,-74.011,1.0
40.705,-74.009,2.0
40.705,-73.831,1.0
40.705,-73.773,1.0
40.705,-73.881,3.0
40.705,-73.791,6.0
40.705,-73.892,1.0
40.705,-73.807,7.0
40.705,-73.919,5.0
40.705,-73.728,1.0
40.705,-73.932,4.0
40.705,-73.894,1.0
40.705,-73.739,3.0
40.705,-73.913,8.0
40.705,-73.912,2.0
40.705,-73.753,1.0
40.705,-73.899,3.0
40.705,-73.915,1.0
40.705,-73.93,2.0
40.705,-73.917,3.0
40.705,-73.783,4.0
40.705,-73.933,3.0
40.705,-73.769,2.0
40.705,-73.77,3.0
40.705,-73.743,4.0
40.705,-73.808,3.0
40.705,-73.829,2.0
40.705,-73.937,2.0
40.705,-73.748,3.0
40.705,-73.883,2.0
40.705,-73.763,1.0
40.705,-73.896,5.0
40.705,-73.781,2.0
40.705,-73.908,2.0
40.705,-73.873,1.0
40.705,-73.859,1.0
40.705,-73.887,1.0
40.705,-73.968,1.0
40.705,-73.925,1.0
40.705,-73.921,1.0
40.705,-73.802,1.0
40.705,-73.78,2.0
40.705,-73.914,2.0
40.705,-73.897,1.0
40.705,-73.938,1.0
40.705,-73.82,3.0
40.705,-73.953,1.0
40.705,-73.811,1.0
40.705,-73.907,2.0
40.705,-73.91,2.0
40.705,-73.821,1.0
40.705,-73.855,1.0
40.705,-73.828,1.0
40.705,-73.88,1.0
40.705,-73.961,1.0
40.705,-73.734,1.0
40.705,-73.822,1.0
40.705,-73.877,1.0
40.705,-73.757,2.0
40.705,-73.759,1.0
40.705,-73.751,1.0
40.597,-73.941,24.0
40.597,-74.079,10.0
40.597,-73.741,8.0
40.597,-73.985,7.0
40.597,-73.986,40.0
40.597,-73.935,3.0
40.597,-73.908,11.0
40.597,-74.069,2.0
40.597,-74.068,2.0
40.597,-74.07,2.0
40.597,-73.759,7.0
40.597,-73.754,7.0
40.597,-73.762,3.0
40.597,-73.761,6.0
40.597,-73.778,8.0
40.597,-73.757,3.0
40.597,-73.942,2.0
40.597,-73.934,2.0
40.597,-73.748,7.0
40.597,-74.062,3.0
40.597,-73.946,3.0
40.597,-73.999,5.0
40.597,-73.952,2.0
40.597,-73.949,5.0
40.597,-74.063,2.0
40.597,-74.085,11.0
40.597,-73.961,9.0
40.597,-73.771,3.0
40.597,-74.071,3.0
40.597,-73.997,4.0
40.597,-73.971,4.0
40.597,-74.004,6.0
40.597,-73.973,7.0
40.597,-73.963,2.0
40.597,-73.796,2.0
40.597,-73.938,15.0
40.597,-73.953,5.0
40.597,-73.956,3.0
40.597,-73.744,3.0
40.597,-73.753,4.0
40.597,-73.775,3.0
40.597,-73.802,2.0
40.597,-74.101,1.0
40.597,-73.763,5.0
40.597,-74.096,1.0
40.597,-73.769,4.0
40.597,-74.066,3.0
40.597,-73.982,3.0
40.597,-73.984,2.0
40.597,-73.978,2.0
40.597,-74.083,1.0
40.597,-73.993,3.0
40.597,-73.977,4.0
40.597,-73.987,2.0
40.597,-73.981,3.0
40.597,-73.97,4.0
40.597,-73.8,1.0
40.597,-73.797,1.0
40.597,-73.96,2.0
40.597,-73.991,1.0
40.597,-73.755,3.0
40.597,-73.776,2.0
40.597,-73.788,3.0
40.597,-73.969,1.0
40.597,-74.091,1.0
40.597,-73.792,6.0
40.597,-73.975,4.0
40.597,-73.745,4.0
40.597,-73.988,5.0
40.597,-73.747,2.0
40.597,-73.964,2.0
40.597,-73.954,3.0
40.597,-74.107,1.0
40.597,-73.957,1.0
40.597,-73.799,3.0
40.597,-73.983,3.0
40.597,-73.793,2.0
40.597,-73.943,1.0
40.597,-74.135,1.0
40.597,-73.933,2.0
40.597,-73.951,1.0
40.597,-73.959,1.0
40.597,-73.99,2.0
40.597,-74.165,3.0
40.597,-73.98,1.0
40.597,-73.996,2.0
40.597,-73.992,2.0
40.597,-73.76,1.0
40.597,-73.967,1.0
40.597,-74.089,1.0
40.597,-74.09,1.0
40.597,-73.746,2.0
40.597,-73.944,2.0
40.597,-73.972,3.0
40.597,-73.995,1.0
40.597,-73.768,1.0
40.76,-73.768,60.0
40.76,-73.994,46.0
40.76,-73.918,34.0
40.76,-73.984,36.0
40.76,-73.816,3.0
40.76,-73.829,198.0
40.76,-73.988,20.0
40.76,-73.793,3.0
40.76,-73.996,25.0
40.76,-73.98,13.0
40.76,-73.771,6.0
40.76,-73.995,9.0
40.76,-73.982,14.0
40.76,-73.991,21.0
40.76,-73.871,1.0
40.76,-73.968,49.0
40.76,-73.83,75.0
40.76,-73.767,21.0
40.76,-73.986,39.0
40.76,-73.97,8.0
40.76,-73.811,1.0
40.76,-73.99,52.0
40.76,-73.873,2.0
40.76,-73.989,34.0
40.76,-73.979,16.0
40.76,-73.788,2.0
40.76,-73.868,8.0
40.76,-73.893,3.0
40.76,-73.803,1.0
40.76,-73.958,9.0
40.76,-73.96,9.0
40.76,-73.987,5.0
40.76,-73.832,6.0
40.76,-73.924,5.0
40.76,-73.974,6.0
40.76,-73.823,3.0
40.76,-73.861,3.0
40.76,-73.794,4.0
40.76,-73.912,6.0
40.76,-73.993,24.0
40.76,-73.863,3.0
40.76,-73.886,2.0
40.76,-73.845,1.0
40.76,-73.809,1.0
40.76,-73.804,10.0
40.76,-73.985,19.0
40.76,-73.77,3.0
40.76,-73.827,15.0
40.76,-73.915,3.0
40.76,-73.942,3.0
40.76,-73.963,3.0
40.76,-73.925,14.0
40.76,-73.962,6.0
40.76,-73.772,7.0
40.76,-73.992,45.0
40.76,-73.807,2.0
40.76,-73.866,8.0
40.76,-73.94,5.0
40.76,-73.898,2.0
40.76,-73.976,22.0
40.76,-73.965,9.0
40.76,-73.914,1.0
40.76,-73.727,2.0
40.76,-73.849,5.0
40.76,-73.931,7.0
40.76,-73.896,1.0
40.76,-73.966,22.0
40.76,-73.824,1.0
40.76,-73.937,5.0
40.76,-73.906,6.0
40.76,-73.759,1.0
40.76,-73.969,7.0
40.76,-73.817,2.0
40.76,-73.973,4.0
40.76,-73.796,1.0
40.76,-73.888,8.0
40.76,-73.999,2.0
40.76,-73.997,10.0
40.76,-73.875,4.0
40.76,-73.894,1.0
40.76,-73.972,9.0
40.76,-73.926,7.0
40.76,-73.841,4.0
40.76,-73.977,1.0
40.76,-73.9,3.0
40.76,-73.819,7.0
40.76,-73.835,1.0
40.76,-73.889,5.0
40.76,-73.744,2.0
40.76,-73.864,3.0
40.76,-73.801,1.0
40.76,-73.887,4.0
40.76,-73.883,3.0
40.76,-73.877,4.0
40.76,-73.86,1.0
40.76,-73.865,11.0
40.76,-73.73,1.0
40.76,-73.959,2.0
40.76,-73.917,3.0
40.76,-73.929,1.0
40.76,-73.878,6.0
40.76,-73.806,1.0
40.76,-73.833,1.0
40.76,-73.821,7.0
40.76,-73.876,6.0
40.76,-73.932,3.0
40.76,-73.739,1.0
40.76,-73.944,1.0
40.76,-73.831,3.0
40.76,-73.814,1.0
40.76,-73.787,2.0
40.76,-73.792,2.0
40.76,-73.975,4.0
40.76,-73.812,3.0
40.76,-73.869,2.0
40.76,-73.936,2.0
40.76,-73.927,2.0
40.76,-73.805,1.0
40.76,-73.913,1.0
40.76,-73.795,1.0
40.76,-73.89,1.0
40.76,-73.769,2.0
40.76,-73.922,5.0
40.76,-73.921,2.0
40.76,-73.93,2.0
40.76,-73.88,4.0
40.76,-73.943,1.0
40.76,-73.938,2.0
40.76,-73.867,1.0
40.76,-73.862,3.0
40.76,-73.884,1.0
40.76,-73.732,2.0
40.76,-73.799,1.0
40.76,-73.779,1.0
40.76,-73.92,4.0
40.76,-73.784,1.0
40.76,-73.782,1.0
40.76,-73.843,3.0
40.76,-73.859,1.0
40.76,-73.897,1.0
40.76,-73.91,5.0
40.76,-73.928,1.0
40.76,-73.907,3.0
40.76,-73.781,1.0
40.76,-73.891,2.0
40.76,-73.741,1.0
40.76,-73.78,1.0
40.76,-73.773,1.0
40.76,-73.813,1.0
40.76,-73.872,1.0
40.76,-73.981,1.0
40.76,-73.825,3.0
40.76,-73.874,1.0
40.76,-73.765,2.0
40.76,-73.764,1.0
40.76,-73.971,1.0
40.595,-74.001,52.0
40.595,-73.785,22.0
40.595,-73.772,4.0
40.595,-73.973,2.0
40.595,-73.935,6.0
40.595,-73.757,16.0
40.595,-74.079,6.0
40.595,-73.951,2.0
40.595,-73.754,15.0
40.595,-73.989,2.0
40.595,-73.78,2.0
40.595,-74.159,6.0
40.595,-73.749,7.0
40.595,-74.086,16.0
40.595,-73.954,4.0
40.595,-73.765,3.0
40.595,-74.164,1.0
40.595,-74.07,1.0
40.595,-73.99,4.0
40.595,-73.773,2.0
40.595,-73.796,4.0
40.595,-73.762,6.0
40.595,-74.074,1.0
40.595,-73.763,5.0
40.595,-73.941,37.0
40.595,-73.96,4.0
40.595,-73.783,7.0
40.595,-73.938,8.0
40.595,-74.125,22.0
40.595,-73.8,3.0
40.595,-73.755,25.0
40.595,-73.927,2.0
40.595,-73.764,12.0
40.595,-74.094,2.0
40.595,-73.962,3.0
40.595,-73.97,1.0
40.595,-74.162,5.0
40.595,-74.077,1.0
40.595,-74.085,1.0
40.595,-73.956,6.0
40.595,-74.168,4.0
40.595,-73.958,3.0
40.595,-73.976,1.0
40.595,-74.098,4.0
40.595,-73.952,4.0
40.595,-74.097,2.0
40.595,-73.761,3.0
40.595,-73.931,1.0
40.595,-74.142,3.0
40.595,-73.959,3.0
40.595,-73.967,5.0
40.595,-73.788,4.0
40.595,-73.972,1.0
40.595,-73.775,2.0
40.595,-73.966,1.0
40.595,-73.741,1.0
40.595,-73.964,4.0
40.595,-73.786,3.0
40.595,-73.781,3.0
40.595,-73.981,1.0
40.595,-73.968,1.0
40.595,-74.156,1.0
40.595,-74.092,1.0
40.595,-73.994,8.0
40.595,-74.166,7.0
40.595,-73.946,1.0
40.595,-74.071,1.0
40.595,-74.165,2.0
40.595,-74.063,2.0
40.595,-73.776,2.0
40.595,-73.771,4.0
40.595,-73.792,1.0
40.595,-74.184,1.0
40.595,-73.978,1.0
40.595,-73.794,1.0
40.595,-73.798,1.0
40.595,-74.141,2.0
40.595,-74.088,2.0
40.595,-73.774,1.0
40.595,-73.95,1.0
40.595,-73.986,3.0
40.595,-73.777,1.0
40.595,-73.955,3.0
40.595,-73.957,4.0
40.595,-73.933,1.0
40.595,-73.93,1.0
40.595,-73.995,2.0
40.595,-73.961,3.0
40.595,-73.944,1.0
40.595,-73.945,1.0
40.595,-73.996,2.0
40.595,-74.069,1.0
40.595,-73.975,1.0
40.595,-73.974,3.0
40.595,-74.0,1.0
40.595,-73.793,1.0
40.595,-73.787,5.0
40.595,-74.075,1.0
40.595,-73.801,1.0
40.595,-74.082,1.0
40.595,-74.101,1.0
40.595,-74.067,1.0
40.595,-73.797,1.0
40.595,-73.743,1.0
40.595,-73.784,3.0
40.595,-74.073,1.0
40.595,-73.985,1.0
40.595,-73.943,2.0
40.595,-73.969,1.0
40.595,-73.949,1.0
40.595,-74.189,1.0
40.595,-73.953,3.0
40.595,-73.756,1.0
40.595,-74.158,1.0
40.595,-73.992,1.0
40.595,-73.982,1.0
40.674,-73.945,14.0
40.674,-73.929,9.0
40.674,-73.873,4.0
40.674,-74.001,7.0
40.674,-73.968,4.0
40.674,-73.908,11.0
40.674,-73.894,5.0
40.674,-73.891,9.0
40.674,-73.939,16.0
40.674,-73.984,5.0
40.674,-73.884,14.0
40.674,-73.824,3.0
40.674,-73.879,14.0
40.674,-73.931,11.0
40.674,-73.965,28.0
40.674,-73.729,2.0
40.674,-73.863,32.0
40.674,-74.017,4.0
40.674,-73.957,13.0
40.674,-73.811,5.0
40.674,-73.857,21.0
40.674,-73.768,3.0
40.674,-73.917,17.0
40.674,-73.92,9.0
40.674,-74.007,23.0
40.674,-73.909,4.0
40.674,-73.928,8.0
40.674,-73.906,4.0
40.674,-73.888,7.0
40.674,-73.915,7.0
40.674,-73.747,1.0
40.674,-73.949,9.0
40.674,-73.946,5.0
40.674,-73.776,8.0
40.674,-73.999,6.0
